gs_name,gene_symbol,gs_exact_source
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna11,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna13,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna16,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifna4,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifnb1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifne,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ifnk,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ikbkb,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ikbke,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ikbkg,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Il12a,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Il12b,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Irf3,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Irf7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Isg15,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Map3k1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Map3k7,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk10,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk11,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk12,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk13,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk14,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk8,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mapk9,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Mavs,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkb1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkbia,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nfkbib,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Nlrx1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Otud5,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Pin1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Rela,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Ripk1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Rnf125,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Sike1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Sting1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tank,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tbk1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tbkbp1,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tkfc,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tnf,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Tradd,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Traf2,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Traf3,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Traf6,hsa04622
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,Trim25,hsa04622
KEGG_RNA_DEGRADATION,C1d,hsa03018
KEGG_RNA_DEGRADATION,Cnot1,hsa03018
KEGG_RNA_DEGRADATION,Cnot10,hsa03018
KEGG_RNA_DEGRADATION,Cnot2,hsa03018
KEGG_RNA_DEGRADATION,Cnot3,hsa03018
KEGG_RNA_DEGRADATION,Cnot4,hsa03018
KEGG_RNA_DEGRADATION,Cnot6,hsa03018
KEGG_RNA_DEGRADATION,Cnot6l,hsa03018
KEGG_RNA_DEGRADATION,Cnot7,hsa03018
KEGG_RNA_DEGRADATION,Cnot8,hsa03018
KEGG_RNA_DEGRADATION,Cnot9,hsa03018
KEGG_RNA_DEGRADATION,Dcp1a,hsa03018
KEGG_RNA_DEGRADATION,Dcp1b,hsa03018
KEGG_RNA_DEGRADATION,Dcp2,hsa03018
KEGG_RNA_DEGRADATION,Dcps,hsa03018
KEGG_RNA_DEGRADATION,Ddx6,hsa03018
KEGG_RNA_DEGRADATION,Dis3,hsa03018
KEGG_RNA_DEGRADATION,Edc3,hsa03018
KEGG_RNA_DEGRADATION,Edc4,hsa03018
KEGG_RNA_DEGRADATION,Eno1,hsa03018
KEGG_RNA_DEGRADATION,Eno2,hsa03018
KEGG_RNA_DEGRADATION,Eno3,hsa03018
KEGG_RNA_DEGRADATION,Exosc1,hsa03018
KEGG_RNA_DEGRADATION,Exosc10,hsa03018
KEGG_RNA_DEGRADATION,Exosc2,hsa03018
KEGG_RNA_DEGRADATION,Exosc3,hsa03018
KEGG_RNA_DEGRADATION,Exosc4,hsa03018
KEGG_RNA_DEGRADATION,Exosc5,hsa03018
KEGG_RNA_DEGRADATION,Exosc6,hsa03018
KEGG_RNA_DEGRADATION,Exosc7,hsa03018
KEGG_RNA_DEGRADATION,Exosc8,hsa03018
KEGG_RNA_DEGRADATION,Exosc9,hsa03018
KEGG_RNA_DEGRADATION,Hspa9,hsa03018
KEGG_RNA_DEGRADATION,Hspd1,hsa03018
KEGG_RNA_DEGRADATION,Lsm1,hsa03018
KEGG_RNA_DEGRADATION,Lsm2,hsa03018
KEGG_RNA_DEGRADATION,Lsm3,hsa03018
KEGG_RNA_DEGRADATION,Lsm4,hsa03018
KEGG_RNA_DEGRADATION,Lsm5,hsa03018
KEGG_RNA_DEGRADATION,Lsm6,hsa03018
KEGG_RNA_DEGRADATION,Lsm7,hsa03018
KEGG_RNA_DEGRADATION,Lsm8,hsa03018
KEGG_RNA_DEGRADATION,Mphosph6,hsa03018
KEGG_RNA_DEGRADATION,Mtrex,hsa03018
KEGG_RNA_DEGRADATION,Papola,hsa03018
KEGG_RNA_DEGRADATION,Papolb,hsa03018
KEGG_RNA_DEGRADATION,Papolg,hsa03018
KEGG_RNA_DEGRADATION,Parn,hsa03018
KEGG_RNA_DEGRADATION,Patl1,hsa03018
KEGG_RNA_DEGRADATION,Pnpt1,hsa03018
KEGG_RNA_DEGRADATION,Skiv2l,hsa03018
KEGG_RNA_DEGRADATION,Tent4a,hsa03018
KEGG_RNA_DEGRADATION,Ttc37,hsa03018
KEGG_RNA_DEGRADATION,Wdr61,hsa03018
KEGG_RNA_DEGRADATION,Xrn1,hsa03018
KEGG_RNA_DEGRADATION,Xrn2,hsa03018
KEGG_RNA_DEGRADATION,Zcchc7,hsa03018
KEGG_RNA_POLYMERASE,Polr1a,hsa03020
KEGG_RNA_POLYMERASE,Polr1b,hsa03020
KEGG_RNA_POLYMERASE,Polr1c,hsa03020
KEGG_RNA_POLYMERASE,Polr1d,hsa03020
KEGG_RNA_POLYMERASE,Polr1e,hsa03020
KEGG_RNA_POLYMERASE,Polr1h,hsa03020
KEGG_RNA_POLYMERASE,Polr2a,hsa03020
KEGG_RNA_POLYMERASE,Polr2b,hsa03020
KEGG_RNA_POLYMERASE,Polr2c,hsa03020
KEGG_RNA_POLYMERASE,Polr2d,hsa03020
KEGG_RNA_POLYMERASE,Polr2e,hsa03020
KEGG_RNA_POLYMERASE,Polr2f,hsa03020
KEGG_RNA_POLYMERASE,Polr2g,hsa03020
KEGG_RNA_POLYMERASE,Polr2h,hsa03020
KEGG_RNA_POLYMERASE,Polr2i,hsa03020
KEGG_RNA_POLYMERASE,Polr2j,hsa03020
KEGG_RNA_POLYMERASE,Polr2j,hsa03020
KEGG_RNA_POLYMERASE,Polr2k,hsa03020
KEGG_RNA_POLYMERASE,Polr2l,hsa03020
KEGG_RNA_POLYMERASE,Polr3a,hsa03020
KEGG_RNA_POLYMERASE,Polr3b,hsa03020
KEGG_RNA_POLYMERASE,Polr3c,hsa03020
KEGG_RNA_POLYMERASE,Polr3d,hsa03020
KEGG_RNA_POLYMERASE,Polr3f,hsa03020
KEGG_RNA_POLYMERASE,Polr3g,hsa03020
KEGG_RNA_POLYMERASE,Polr3gl,hsa03020
KEGG_RNA_POLYMERASE,Polr3h,hsa03020
KEGG_RNA_POLYMERASE,Polr3k,hsa03020
KEGG_SELENOAMINO_ACID_METABOLISM,Ahcy,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ahcyl1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ahcyl2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Bud23,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Cbs,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Cth,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ggt1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ggt5,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ggt6,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Ggt7,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Hemk1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Lcmt1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Lcmt2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mars1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mars2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mat1a,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mat2a,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mat2b,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mettl2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Mettl6,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Papss1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Papss2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Scly,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Sephs1,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Sephs2,hsa00450
KEGG_SELENOAMINO_ACID_METABOLISM,Trmt11,hsa00450
KEGG_SMALL_CELL_LUNG_CANCER,Akt1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Akt2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Akt3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Apaf1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Bcl2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Bcl2l1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Birc2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Birc3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Casp9,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ccnd1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ccne1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ccne2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cdk2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cdk4,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cdk6,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cdkn1b,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cdkn2b,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Chuk,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cks1b,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Col4a1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Col4a2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Col4a4,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Col4a6,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Cycs,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,E2f1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,E2f2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,E2f3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Fhit,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Fn1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ikbkb,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ikbkg,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itga2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itga2b,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itga3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itga6,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itgav,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Itgb1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lama1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lama2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lama3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lama4,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lama5,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamb1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamb2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamb3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamc1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamc2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Lamc3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Max,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Myc,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Nfkb1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Nfkbia,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Nos2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pias1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pias2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pias3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pias4,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3ca,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3cb,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3cd,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3cg,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3r1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3r2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3r3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pik3r5,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Pten,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ptgs2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Ptk2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rarb,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rb1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rela,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rxra,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rxrb,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Rxrg,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Skp2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Trp53,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf1,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf2,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf3,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf4,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf5,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Traf6,hsa05222
KEGG_SMALL_CELL_LUNG_CANCER,Xiap,hsa05222
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Bet1,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Bet1l,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Bnip1,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Gosr1,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Gosr2,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Sec22b,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Snap23,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Snap25,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Snap29,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Snap47,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx11,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx12,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx16,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx17,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx18,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx19,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx1a,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx1b,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx2,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx3,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx4a,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx5a,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx6,hsa04130
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,Stx7,hsa04130
